PCLOrigin,-80.50,5.66,1018.78
femoralCenter,-82.06,-19.60,995.50
greaterTrochanter,-133.51,-19.36,1432.41
hipCenter,-86.97,-32.76,1434.32
lateralCondyle,-104.38,-20.21,990.51
lateralEpicondyle,-122.52,-18.32,1015.17
lateralPosteriorCondyle,-117.01,7.89,1010.56
medialCondyle,-65.16,-1.92,990.51
medialEpicondyle,-48.03,2.42,1018.76
medialPosteriorCondyle,-74.13,25.93,1011.00
medialSulcus,-51.68,8.38,1014.72
midfemurCenter,-99.23,-37.24,1224.49
whitesideReference,-75.23,-38.56,1009.51
