PCLOrigin,-99.83,31.57,1189.01
femoralCenter,-100.53,7.16,1166.18
greaterTrochanter,-139.51,-5.41,1596.97
hipCenter,-93.58,-3.90,1591.42
lateralCondyle,-123.45,6.87,1157.51
lateralEpicondyle,-140.23,8.86,1186.98
lateralPosteriorCondyle,-132.76,36.63,1183.40
medialCondyle,-81.06,20.59,1156.51
medialEpicondyle,-63.09,25.65,1188.63
medialPosteriorCondyle,-88.29,49.30,1181.14
medialSulcus,-66.34,31.27,1184.33
midfemurCenter,-112.73,-8.52,1384.50
whitesideReference,-95.39,-13.15,1187.84
