PCLOrigin,-90.06,57.24,1109.11
femoralCenter,-93.65,33.68,1088.24
greaterTrochanter,-143.22,59.33,1491.57
hipCenter,-85.59,52.41,1479.15
lateralCondyle,-116.54,35.05,1082.01
lateralEpicondyle,-135.06,38.14,1106.08
lateralPosteriorCondyle,-126.96,63.72,1102.79
medialCondyle,-71.76,52.95,1078.99
medialEpicondyle,-55.93,55.73,1107.01
medialPosteriorCondyle,-79.82,82.09,1101.07
medialSulcus,-57.92,61.21,1104.09
midfemurCenter,-106.35,27.68,1290.99
whitesideReference,-86.72,15.87,1101.84
