PCLOrigin,-90.51,-124.83,877.36
femoralCenter,-105.07,-147.45,850.96
greaterTrochanter,-152.63,-131.65,1289.97
hipCenter,-97.99,-156.07,1291.97
lateralCondyle,-131.35,-134.98,846.13
lateralEpicondyle,-148.47,-125.82,883.72
lateralPosteriorCondyle,-126.35,-98.59,871.42
medialCondyle,-75.39,-140.14,843.15
medialEpicondyle,-56.46,-144.98,878.71
medialPosteriorCondyle,-71.93,-104.03,870.28
medialSulcus,-57.93,-136.01,874.22
midfemurCenter,-124.35,-155.39,1083.12
whitesideReference,-107.44,-169.14,868.57
