PCLOrigin,-61.85,-98.48,-610.16
femoralCenter,-79.92,-115.00,-627.67
greaterTrochanter,-90.92,-93.86,-199.02
hipCenter,-53.84,-122.99,-199.74
lateralCondyle,-97.97,-101.76,-627.78
lateralEpicondyle,-110.27,-84.91,-602.09
lateralPosteriorCondyle,-90.29,-70.44,-612.03
medialCondyle,-54.83,-112.86,-639.00
medialEpicondyle,-37.45,-119.06,-610.03
medialPosteriorCondyle,-41.65,-84.73,-617.71
medialSulcus,-35.51,-111.82,-613.61
midfemurCenter,-84.86,-115.26,-404.01
whitesideReference,-85.31,-134.05,-612.40
