PCLOrigin,72.69,-102.19,1037.57
femoralCenter,87.95,-120.95,1014.81
greaterTrochanter,130.73,-103.72,1460.85
hipCenter,84.40,-136.72,1459.82
lateralCondyle,110.18,-106.75,1009.12
lateralEpicondyle,124.96,-96.30,1039.19
lateralPosteriorCondyle,103.06,-76.04,1032.01
medialCondyle,59.20,-115.76,1003.74
medialEpicondyle,40.75,-122.39,1031.66
medialPosteriorCondyle,45.80,-88.42,1025.55
medialSulcus,40.49,-117.87,1028.49
midfemurCenter,103.09,-133.19,1243.79
whitesideReference,91.42,-139.13,1030.15
