PCLOrigin,66.56,-86.51,1126.35
femoralCenter,71.21,-103.60,1099.67
greaterTrochanter,152.94,-124.26,1533.96
hipCenter,101.14,-152.80,1532.20
lateralCondyle,90.37,-96.65,1093.07
lateralEpicondyle,111.41,-90.13,1120.19
lateralPosteriorCondyle,94.07,-64.10,1114.95
medialCondyle,47.66,-93.22,1094.25
medialEpicondyle,32.48,-98.32,1124.79
medialPosteriorCondyle,47.59,-61.74,1121.50
medialSulcus,34.27,-91.13,1122.47
midfemurCenter,117.11,-143.13,1324.06
whitesideReference,70.60,-119.18,1103.69
