PCLOrigin,-95.56,-10.55,809.23
femoralCenter,-104.76,-32.79,789.48
greaterTrochanter,-134.54,-29.41,1204.62
hipCenter,-83.54,-29.08,1198.89
lateralCondyle,-128.15,-25.05,783.31
lateralEpicondyle,-141.67,-23.14,810.44
lateralPosteriorCondyle,-128.74,6.42,805.25
medialCondyle,-80.69,-19.18,779.41
medialEpicondyle,-65.61,-21.00,805.61
medialPosteriorCondyle,-85.34,11.08,802.13
medialSulcus,-67.93,-15.54,802.44
midfemurCenter,-115.21,-43.08,1000.30
whitesideReference,-100.85,-49.43,802.91
