PCLOrigin,-74.30,14.67,1166.21
femoralCenter,-83.07,-4.88,1145.51
greaterTrochanter,-134.90,-13.92,1534.47
hipCenter,-85.36,-26.92,1526.02
lateralCondyle,-104.19,0.67,1139.50
lateralEpicondyle,-121.54,5.97,1164.90
lateralPosteriorCondyle,-105.39,30.98,1160.75
medialCondyle,-58.46,7.13,1135.51
medialEpicondyle,-42.23,3.34,1163.66
medialPosteriorCondyle,-59.79,34.49,1158.42
medialSulcus,-43.85,10.11,1160.69
midfemurCenter,-104.45,-27.07,1341.24
whitesideReference,-81.59,-20.59,1154.58
