PCLOrigin,-96.68,158.25,-596.87
femoralCenter,-108.39,142.55,-619.78
greaterTrochanter,-133.11,148.35,-161.38
hipCenter,-87.38,130.07,-170.86
lateralCondyle,-132.14,147.26,-624.43
lateralEpicondyle,-145.11,154.75,-596.39
lateralPosteriorCondyle,-126.80,178.12,-603.30
medialCondyle,-83.38,147.42,-630.53
medialEpicondyle,-66.38,144.68,-603.35
medialPosteriorCondyle,-81.27,175.76,-607.68
medialSulcus,-67.56,150.61,-606.20
midfemurCenter,-116.88,126.04,-389.55
whitesideReference,-110.25,121.59,-609.27
