hipCenter,-92.21,-21.01,1634.09
greaterTrochanter,-141.12,-0.52,1643.69
femoralCenter,-93.53,-1.98,1201.01
whitesideReference,-99.99,-21.39,1213.01
lateralCondyle,-115.46,15.09,1195.01
medialCondyle,-67.14,1.43,1189.91
lateralPosteriorCondyle,-108.42,44.24,1217.90
medialPosteriorCondyle,-58.33,32.52,1216.00
midfemurCenter,-118.23,-16.42,1421.99
PCLOrigin,-78.58,16.59,1223.47
lateralEpicondyle,-131.13,23.01,1222.68
medialSulcus,-49.27,0.95,1215.45
medialEpicondyle,-49.53,-5.28,1217.56
