hipCenter,94.17,41.26,1430.27
greaterTrochanter,140.87,56.71,1438.11
femoralCenter,131.94,-77.51,1030.85
whitesideReference,133.65,-91.69,1046.26
lateralCondyle,151.06,-66.78,1024.43
medialCondyle,110.49,-71.62,1019.34
lateralPosteriorCondyle,146.70,-35.68,1035.53
medialPosteriorCondyle,103.54,-40.18,1033.68
midfemurCenter,133.10,-23.64,1233.49
PCLOrigin,120.00,-56.08,1045.99
lateralEpicondyle,165.51,-54.35,1049.70
medialSulcus,91.00,-66.22,1040.02
medialEpicondyle,90.78,-74.02,1044.34
