hipCenter,-75.98,46.12,-157.79
greaterTrochanter,-129.40,67.16,-148.21
femoralCenter,-101.98,67.45,-529.46
whitesideReference,-104.12,50.38,-519.65
lateralCondyle,-123.32,77.95,-533.11
medialCondyle,-71.49,74.77,-539.85
lateralPosteriorCondyle,-117.93,107.58,-511.16
medialPosteriorCondyle,-72.34,103.92,-515.46
midfemurCenter,-106.59,64.66,-339.83
PCLOrigin,-88.98,88.92,-506.75
lateralEpicondyle,-136.46,82.20,-507.53
medialSulcus,-57.01,77.48,-515.09
medialEpicondyle,-57.31,70.40,-512.83
