PCLOrigin,-81.06,17.61,1165.05
femoralCenter,-89.85,-3.29,1145.48
greaterTrochanter,-146.19,-4.13,1565.87
hipCenter,-94.42,-9.34,1566.67
lateralCondyle,-114.74,4.95,1140.50
lateralEpicondyle,-130.99,5.96,1168.03
lateralPosteriorCondyle,-116.72,30.71,1160.20
medialCondyle,-66.12,10.36,1135.97
medialEpicondyle,-49.31,6.55,1166.15
medialPosteriorCondyle,-67.65,37.43,1157.60
medialSulcus,-50.63,12.07,1164.04
midfemurCenter,-109.53,-13.48,1362.49
whitesideReference,-88.36,-21.98,1157.08
