hipCenter,-67.40,-5.45,1430.96
greaterTrochanter,-111.71,3.42,1439.36
femoralCenter,-106.47,5.66,1038.13
whitesideReference,-103.32,-12.50,1047.67
lateralCondyle,-125.38,10.81,1035.01
medialCondyle,-83.12,17.89,1025.99
lateralPosteriorCondyle,-125.77,40.01,1055.01
medialPosteriorCondyle,-80.14,46.65,1053.36
midfemurCenter,-103.24,-10.02,1268.99
PCLOrigin,-95.55,24.93,1060.18
lateralEpicondyle,-140.00,15.21,1060.19
medialSulcus,-66.20,21.17,1049.51
medialEpicondyle,-63.76,15.87,1053.17
