PCLOrigin,65.75,204.32,-543.17
femoralCenter,74.12,184.65,-563.40
greaterTrochanter,130.34,191.69,-134.45
hipCenter,81.12,186.54,-148.44
lateralCondyle,97.90,189.22,-570.50
lateralEpicondyle,115.16,193.70,-546.22
lateralPosteriorCondyle,100.47,220.60,-548.88
medialCondyle,46.58,191.43,-571.81
medialEpicondyle,30.95,196.37,-541.27
medialPosteriorCondyle,50.33,223.34,-548.00
medialSulcus,32.03,200.76,-544.10
midfemurCenter,102.02,174.23,-347.42
whitesideReference,74.16,164.82,-548.78
