PCLOrigin,-43.23,-109.08,1214.37
femoralCenter,-58.75,-131.47,1192.67
greaterTrochanter,-138.98,-124.30,1641.99
hipCenter,-88.30,-141.92,1646.78
lateralCondyle,-81.23,-122.14,1186.67
lateralEpicondyle,-99.15,-108.53,1213.23
lateralPosteriorCondyle,-76.36,-84.37,1209.30
medialCondyle,-28.06,-122.54,1183.66
medialEpicondyle,-10.49,-126.10,1215.79
medialPosteriorCondyle,-23.34,-90.80,1210.50
medialSulcus,-11.11,-119.72,1211.24
midfemurCenter,-92.96,-137.77,1427.66
whitesideReference,-62.86,-151.67,1208.18
