PCLOrigin,-86.94,-132.54,-551.55
femoralCenter,-101.84,-153.52,-576.51
greaterTrochanter,-148.76,-143.84,-115.57
hipCenter,-90.72,-169.11,-118.04
lateralCondyle,-125.40,-146.90,-579.48
lateralEpicondyle,-141.00,-141.05,-552.28
lateralPosteriorCondyle,-125.12,-113.51,-555.98
medialCondyle,-70.14,-148.01,-585.16
medialEpicondyle,-54.03,-145.98,-558.18
medialPosteriorCondyle,-72.99,-112.66,-558.47
medialSulcus,-55.63,-137.28,-561.31
midfemurCenter,-120.07,-171.66,-338.51
whitesideReference,-99.69,-172.48,-563.55
