hipCenter,97.16,-49.91,1432.90
greaterTrochanter,146.88,-32.87,1437.45
femoralCenter,92.72,-41.34,1040.53
whitesideReference,91.23,-62.22,1052.65
lateralCondyle,111.76,-38.09,1035.19
medialCondyle,70.23,-33.70,1035.63
lateralPosteriorCondyle,116.18,-10.37,1056.32
medialPosteriorCondyle,74.24,-5.88,1056.63
midfemurCenter,115.67,-60.70,1243.49
PCLOrigin,85.64,-24.66,1061.87
lateralEpicondyle,130.06,-34.38,1059.50
medialSulcus,56.00,-26.07,1059.30
medialEpicondyle,53.86,-32.33,1061.85
