PCLOrigin,-105.79,2.66,1173.46
femoralCenter,-114.62,-17.64,1152.95
greaterTrochanter,-140.99,-1.70,1556.05
hipCenter,-95.28,-10.70,1546.87
lateralCondyle,-138.52,-14.16,1149.15
lateralEpicondyle,-154.50,-4.72,1177.03
lateralPosteriorCondyle,-138.91,17.74,1170.14
medialCondyle,-90.23,-5.71,1142.04
medialEpicondyle,-72.97,-7.26,1169.59
medialPosteriorCondyle,-90.39,23.26,1166.05
medialSulcus,-74.85,-3.02,1166.65
midfemurCenter,-118.66,-23.08,1357.99
whitesideReference,-114.97,-33.43,1162.84
