hipCenter,-64.26,186.43,-104.34
greaterTrochanter,-115.51,197.12,-106.23
femoralCenter,-81.46,173.10,-537.83
whitesideReference,-79.24,153.55,-521.14
lateralCondyle,-103.95,182.63,-543.37
medialCondyle,-58.58,188.70,-548.38
lateralPosteriorCondyle,-103.92,212.17,-522.47
medialPosteriorCondyle,-58.81,216.80,-524.73
midfemurCenter,-93.05,175.45,-318.40
PCLOrigin,-70.86,197.74,-515.66
lateralEpicondyle,-120.92,187.46,-517.98
medialSulcus,-40.68,194.88,-522.81
medialEpicondyle,-38.79,186.97,-518.66
