hipCenter,70.56,173.83,-52.73
greaterTrochanter,117.60,192.80,-40.48
femoralCenter,138.60,155.94,-458.17
whitesideReference,136.83,137.48,-446.64
lateralCondyle,160.57,163.22,-462.13
medialCondyle,111.46,167.02,-470.14
lateralPosteriorCondyle,161.33,192.14,-442.27
medialPosteriorCondyle,112.17,194.73,-448.25
midfemurCenter,130.09,154.63,-251.15
PCLOrigin,126.42,177.04,-438.13
lateralEpicondyle,174.08,171.88,-436.03
medialSulcus,94.21,169.93,-445.46
medialEpicondyle,92.30,163.51,-442.07
