PCLOrigin,-94.50,-116.98,-561.28
femoralCenter,-105.31,-137.66,-582.99
greaterTrochanter,-118.09,-145.35,-169.32
hipCenter,-70.70,-155.21,-176.65
lateralCondyle,-127.59,-130.24,-586.00
lateralEpicondyle,-140.97,-127.71,-561.15
lateralPosteriorCondyle,-125.39,-101.22,-564.66
medialCondyle,-81.37,-125.48,-593.00
medialEpicondyle,-62.42,-122.21,-565.51
medialPosteriorCondyle,-83.08,-95.53,-570.26
medialSulcus,-63.97,-116.51,-567.92
midfemurCenter,-102.88,-155.96,-373.01
whitesideReference,-102.39,-156.85,-569.26
