PCLOrigin,-126.13,-9.85,1135.22
femoralCenter,-140.65,-24.62,1112.75
greaterTrochanter,-136.98,-9.30,1563.56
hipCenter,-82.07,-20.63,1550.00
lateralCondyle,-161.23,-13.06,1110.50
lateralEpicondyle,-177.97,-7.52,1138.99
lateralPosteriorCondyle,-155.73,15.52,1131.91
medialCondyle,-114.17,-18.59,1101.45
medialEpicondyle,-95.01,-26.77,1130.00
medialPosteriorCondyle,-108.79,8.44,1125.39
medialSulcus,-95.89,-20.48,1127.18
midfemurCenter,-141.54,-44.84,1338.49
whitesideReference,-143.42,-47.56,1130.81
