PCLOrigin,-89.74,46.36,1139.63
femoralCenter,-102.77,24.41,1117.02
greaterTrochanter,-155.60,52.14,1607.91
hipCenter,-106.68,28.81,1612.60
lateralCondyle,-128.52,36.56,1110.14
lateralEpicondyle,-145.23,38.93,1135.20
lateralPosteriorCondyle,-128.84,64.26,1132.60
medialCondyle,-77.28,31.53,1109.01
medialEpicondyle,-57.42,28.53,1137.97
medialPosteriorCondyle,-71.75,63.72,1133.32
medialSulcus,-58.08,35.13,1134.73
midfemurCenter,-121.51,21.85,1371.99
whitesideReference,-102.63,5.22,1131.56
