hipCenter,-95.89,14.42,-132.65
greaterTrochanter,-143.86,31.87,-134.88
femoralCenter,-107.32,-3.11,-560.17
whitesideReference,-112.10,-21.73,-546.16
lateralCondyle,-126.26,12.36,-564.86
medialCondyle,-82.32,-1.31,-569.86
lateralPosteriorCondyle,-116.02,37.74,-545.96
medialPosteriorCondyle,-72.00,26.91,-549.21
midfemurCenter,-121.38,4.06,-310.50
PCLOrigin,-91.62,12.56,-540.23
lateralEpicondyle,-140.28,21.52,-540.26
medialSulcus,-64.12,-1.85,-544.08
medialEpicondyle,-64.77,-8.50,-540.36
