hipCenter,96.49,-152.00,1593.80
greaterTrochanter,144.23,-136.94,1601.44
femoralCenter,140.98,-162.07,1147.56
whitesideReference,142.30,-181.12,1160.79
lateralCondyle,164.52,-155.08,1142.77
medialCondyle,110.05,-151.74,1135.76
lateralPosteriorCondyle,163.66,-119.57,1167.11
medialPosteriorCondyle,109.27,-118.42,1160.52
midfemurCenter,136.30,-174.19,1375.74
PCLOrigin,125.77,-137.51,1169.38
lateralEpicondyle,181.71,-146.86,1174.76
medialSulcus,92.09,-147.75,1164.14
medialEpicondyle,90.33,-154.33,1167.91
