PCLOrigin,-108.71,58.77,-467.63
femoralCenter,-117.98,36.93,-485.95
greaterTrochanter,-143.59,37.01,-110.36
hipCenter,-92.44,37.61,-118.14
lateralCondyle,-135.85,40.04,-489.87
lateralEpicondyle,-151.29,40.20,-468.43
lateralPosteriorCondyle,-142.94,64.71,-472.58
medialCondyle,-95.48,52.47,-494.87
medialEpicondyle,-78.76,52.96,-468.81
medialPosteriorCondyle,-99.98,77.17,-474.02
medialSulcus,-81.40,59.26,-472.41
midfemurCenter,-126.16,22.79,-294.89
whitesideReference,-112.76,18.52,-469.14
