PCLOrigin,121.44,-99.42,995.70
femoralCenter,132.34,-120.20,975.87
greaterTrochanter,139.89,-97.54,1404.55
hipCenter,84.23,-111.91,1399.99
lateralCondyle,157.46,-111.38,972.73
lateralEpicondyle,168.69,-107.87,1000.63
lateralPosteriorCondyle,155.22,-84.00,992.51
medialCondyle,106.08,-109.92,963.80
medialEpicondyle,88.13,-110.80,987.71
medialPosteriorCondyle,105.58,-79.95,985.48
medialSulcus,89.82,-104.74,985.08
midfemurCenter,129.45,-127.38,1192.71
whitesideReference,132.26,-137.70,987.56
