PCLOrigin,-115.71,31.00,-556.97
femoralCenter,-128.33,14.96,-576.18
greaterTrochanter,-139.03,9.62,-164.21
hipCenter,-99.60,-4.81,-172.65
lateralCondyle,-143.90,27.07,-580.94
lateralEpicondyle,-161.41,32.68,-554.91
lateralPosteriorCondyle,-142.97,52.72,-559.66
medialCondyle,-103.63,24.27,-584.31
medialEpicondyle,-89.19,14.66,-556.76
medialPosteriorCondyle,-99.19,48.23,-560.20
medialSulcus,-89.50,23.41,-560.20
midfemurCenter,-130.44,4.95,-508.07
whitesideReference,-130.67,-3.03,-566.46
