hipCenter,-91.75,16.93,1562.84
greaterTrochanter,-135.40,39.76,1569.76
femoralCenter,-101.35,21.84,1158.01
whitesideReference,-97.63,3.77,1171.92
lateralCondyle,-122.93,28.81,1152.93
medialCondyle,-77.03,32.47,1148.84
lateralPosteriorCondyle,-125.75,59.15,1173.09
medialPosteriorCondyle,-79.35,63.12,1170.74
midfemurCenter,-114.85,14.63,1366.00
PCLOrigin,-93.01,42.93,1179.15
lateralEpicondyle,-140.22,33.62,1178.36
medialSulcus,-60.35,37.78,1173.21
medialEpicondyle,-59.91,33.01,1176.36
