hipCenter,90.01,-127.07,-117.46
greaterTrochanter,149.00,-112.30,-119.82
femoralCenter,127.07,-147.74,-571.82
whitesideReference,129.33,-167.14,-556.60
lateralCondyle,152.03,-140.08,-578.49
medialCondyle,97.10,-140.03,-582.59
lateralPosteriorCondyle,147.76,-104.45,-556.23
medialPosteriorCondyle,91.82,-105.70,-558.90
midfemurCenter,134.18,-140.43,-338.61
PCLOrigin,110.58,-124.28,-548.24
lateralEpicondyle,164.98,-129.76,-550.23
medialSulcus,77.04,-136.35,-555.85
medialEpicondyle,75.92,-141.95,-552.81
