PCLOrigin,-83.60,83.24,-637.70
femoralCenter,-98.61,55.77,-664.88
greaterTrochanter,-136.16,67.57,-168.97
hipCenter,-90.87,45.64,-159.41
lateralCondyle,-125.00,70.78,-669.86
lateralEpicondyle,-145.62,73.08,-641.16
lateralPosteriorCondyle,-121.13,100.11,-644.99
medialCondyle,-70.66,69.31,-674.87
medialEpicondyle,-47.40,67.54,-645.19
medialPosteriorCondyle,-68.00,101.89,-648.60
medialSulcus,-49.21,74.20,-646.75
midfemurCenter,-113.36,46.50,-402.39
whitesideReference,-94.34,33.77,-644.08
