hipCenter,-79.77,-153.88,-466.07
greaterTrochanter,-131.28,-130.97,-455.81
femoralCenter,-131.51,-160.07,-863.46
whitesideReference,-130.46,-179.74,-848.97
lateralCondyle,-149.62,-148.74,-867.74
medialCondyle,-101.07,-151.01,-873.30
lateralPosteriorCondyle,-145.64,-117.95,-848.22
medialPosteriorCondyle,-94.12,-124.87,-850.95
midfemurCenter,-130.63,-161.38,-658.51
PCLOrigin,-117.71,-141.91,-844.16
lateralEpicondyle,-167.01,-138.88,-838.95
medialSulcus,-84.46,-153.88,-848.77
medialEpicondyle,-83.91,-159.03,-845.45
