PCLOrigin,58.91,-95.02,-578.64
femoralCenter,61.77,-116.03,-603.10
greaterTrochanter,147.70,-123.93,-144.45
hipCenter,87.30,-140.09,-145.48
lateralCondyle,91.48,-109.25,-611.63
lateralEpicondyle,111.12,-109.63,-583.66
lateralPosteriorCondyle,95.67,-81.62,-586.54
medialCondyle,37.42,-108.86,-608.11
medialEpicondyle,19.95,-104.94,-577.34
medialPosteriorCondyle,43.40,-73.18,-582.11
medialSulcus,20.94,-100.02,-581.29
midfemurCenter,99.51,-137.90,-367.11
whitesideReference,60.89,-137.51,-592.82
