PCLOrigin,-96.49,34.00,-621.70
femoralCenter,-110.53,11.43,-646.12
greaterTrochanter,-147.81,31.05,-209.58
hipCenter,-92.71,18.69,-211.71
lateralCondyle,-135.19,22.37,-651.11
lateralEpicondyle,-148.84,27.16,-625.55
lateralPosteriorCondyle,-131.52,53.87,-629.27
medialCondyle,-80.34,21.41,-654.86
medialEpicondyle,-64.60,20.29,-624.13
medialPosteriorCondyle,-79.51,53.57,-629.20
medialSulcus,-65.48,26.40,-627.94
midfemurCenter,-117.39,3.23,-507.39
whitesideReference,-108.63,-5.42,-633.25
