PCLOrigin,-77.24,23.25,1024.53
femoralCenter,-88.24,5.61,1002.50
greaterTrochanter,-123.41,10.34,1411.59
hipCenter,-74.25,-5.90,1402.19
lateralCondyle,-107.47,12.81,996.48
lateralEpicondyle,-125.88,17.38,1024.48
lateralPosteriorCondyle,-106.60,43.24,1018.97
medialCondyle,-63.25,16.24,993.49
medialEpicondyle,-44.89,10.91,1021.58
medialPosteriorCondyle,-62.48,45.03,1018.81
medialSulcus,-46.64,18.95,1017.96
midfemurCenter,-102.35,-16.11,1208.49
whitesideReference,-88.07,-11.62,1012.26
