hipCenter,-94.37,-3.17,1497.91
greaterTrochanter,-145.96,22.56,1502.30
femoralCenter,-113.81,24.62,1023.71
whitesideReference,-113.95,8.63,1034.65
lateralCondyle,-136.59,35.54,1019.48
medialCondyle,-80.38,32.23,1014.21
lateralPosteriorCondyle,-136.64,67.28,1040.30
medialPosteriorCondyle,-78.18,64.21,1037.52
midfemurCenter,-127.37,5.18,1267.49
PCLOrigin,-102.21,44.65,1045.00
lateralEpicondyle,-152.55,40.85,1043.24
medialSulcus,-67.20,36.27,1042.47
medialEpicondyle,-66.52,31.37,1045.15
