PCLOrigin,-97.18,47.08,1104.12
femoralCenter,-111.83,22.02,1080.87
greaterTrochanter,-153.02,33.92,1552.63
hipCenter,-95.83,16.58,1553.36
lateralCondyle,-137.15,32.44,1074.01
lateralEpicondyle,-153.03,40.69,1102.13
lateralPosteriorCondyle,-133.45,66.81,1096.46
medialCondyle,-81.32,33.46,1069.02
medialEpicondyle,-62.37,31.34,1100.17
medialPosteriorCondyle,-77.26,67.19,1093.45
medialSulcus,-64.09,38.60,1095.83
midfemurCenter,-124.58,12.03,1325.99
whitesideReference,-111.24,3.04,1095.66
