hipCenter,-96.44,-16.03,1596.57
greaterTrochanter,-145.43,-5.33,1597.50
femoralCenter,-109.00,-0.11,1152.42
whitesideReference,-108.72,-21.17,1168.05
lateralCondyle,-131.94,5.09,1149.51
medialCondyle,-86.11,7.57,1140.67
lateralPosteriorCondyle,-130.47,37.26,1170.86
medialPosteriorCondyle,-82.40,40.44,1164.35
midfemurCenter,-113.79,-15.21,1380.49
PCLOrigin,-96.27,21.52,1174.88
lateralEpicondyle,-148.46,12.06,1176.35
medialSulcus,-64.12,14.16,1165.98
medialEpicondyle,-62.59,7.59,1167.83
