PCLOrigin,84.86,-106.26,1086.24
femoralCenter,101.11,-129.06,1061.47
greaterTrochanter,146.21,-114.44,1531.68
hipCenter,86.84,-133.90,1529.51
lateralCondyle,125.81,-115.86,1055.31
lateralEpicondyle,143.00,-107.90,1085.58
lateralPosteriorCondyle,119.46,-83.51,1079.25
medialCondyle,71.25,-121.47,1050.61
medialEpicondyle,52.18,-127.41,1081.06
medialPosteriorCondyle,69.23,-87.55,1075.87
medialSulcus,52.46,-119.85,1077.66
midfemurCenter,114.42,-136.96,1303.59
whitesideReference,103.47,-144.55,1071.65
