PCLOrigin,99.92,-126.93,1215.24
femoralCenter,110.57,-148.84,1197.11
greaterTrochanter,153.18,-132.64,1591.25
hipCenter,105.63,-145.62,1585.62
lateralCondyle,132.64,-139.44,1191.32
lateralEpicondyle,146.52,-133.32,1216.66
lateralPosteriorCondyle,131.59,-110.68,1209.53
medialCondyle,85.54,-136.92,1187.31
medialEpicondyle,70.19,-139.73,1214.78
medialPosteriorCondyle,86.21,-108.82,1210.03
medialSulcus,71.46,-132.34,1212.75
midfemurCenter,124.85,-156.45,1398.30
whitesideReference,110.50,-163.54,1207.99
