PCLOrigin,-75.93,-120.39,-537.93
femoralCenter,-84.94,-141.06,-563.79
greaterTrochanter,-147.49,-136.43,-116.68
hipCenter,-88.48,-151.35,-120.81
lateralCondyle,-108.29,-140.11,-567.88
lateralEpicondyle,-128.58,-136.12,-540.66
lateralPosteriorCondyle,-115.89,-106.27,-545.40
medialCondyle,-59.05,-132.88,-571.79
medialEpicondyle,-40.03,-131.84,-541.46
medialPosteriorCondyle,-62.27,-98.97,-544.94
medialSulcus,-41.91,-124.55,-544.93
midfemurCenter,-110.66,-165.24,-334.81
whitesideReference,-83.79,-165.35,-551.04
