PCLOrigin,-84.10,-149.44,1039.58
femoralCenter,-83.38,-177.44,1014.26
greaterTrochanter,-154.29,-113.16,1465.35
hipCenter,-105.37,-129.10,1464.57
lateralCondyle,-111.33,-174.30,1006.48
lateralEpicondyle,-128.39,-172.75,1032.78
lateralPosteriorCondyle,-119.88,-141.56,1028.44
medialCondyle,-61.98,-156.87,1006.56
medialEpicondyle,-44.02,-150.17,1035.38
medialPosteriorCondyle,-77.80,-125.10,1031.64
medialSulcus,-47.74,-145.20,1031.93
midfemurCenter,-116.48,-158.35,1249.56
whitesideReference,-77.77,-196.27,1033.50
