hipCenter,-41.79,-42.55,-157.65
greaterTrochanter,-88.25,-15.46,-152.40
femoralCenter,-50.26,-26.64,-576.31
whitesideReference,-52.09,-42.97,-563.12
lateralCondyle,-72.13,-15.25,-581.11
medialCondyle,-21.26,-17.18,-586.11
lateralPosteriorCondyle,-67.70,19.12,-557.71
medialPosteriorCondyle,-17.35,14.93,-560.61
midfemurCenter,-57.91,-37.27,-469.89
PCLOrigin,-38.17,-4.25,-554.94
lateralEpicondyle,-91.15,-5.09,-551.63
medialSulcus,-3.02,-13.08,-555.33
medialEpicondyle,-2.63,-17.86,-552.71
