PCLOrigin,-93.47,12.87,1321.64
femoralCenter,-102.78,-6.94,1300.50
greaterTrochanter,-134.63,3.13,1697.50
hipCenter,-86.72,-3.56,1692.78
lateralCondyle,-124.05,-1.86,1295.24
lateralEpicondyle,-141.51,-0.43,1318.93
lateralPosteriorCondyle,-129.59,23.64,1316.62
medialCondyle,-77.76,5.86,1292.51
medialEpicondyle,-60.34,4.89,1316.79
medialPosteriorCondyle,-81.95,31.70,1312.67
medialSulcus,-62.37,11.21,1314.71
midfemurCenter,-114.70,-25.42,1478.49
whitesideReference,-102.61,-26.06,1310.40
