hipCenter,87.91,-158.29,-220.08
greaterTrochanter,134.41,-121.04,-219.77
femoralCenter,120.06,-150.43,-687.73
whitesideReference,126.96,-170.66,-668.38
lateralCondyle,140.03,-138.82,-693.70
medialCondyle,88.77,-145.04,-699.69
lateralPosteriorCondyle,131.42,-105.87,-673.02
medialPosteriorCondyle,77.37,-114.05,-674.97
midfemurCenter,127.68,-153.41,-447.71
PCLOrigin,102.77,-131.01,-665.75
lateralEpicondyle,154.21,-123.66,-666.43
medialSulcus,72.18,-142.96,-674.47
medialEpicondyle,69.95,-150.45,-670.81
