PCLOrigin,66.98,-90.52,1156.26
femoralCenter,72.45,-114.05,1135.82
greaterTrochanter,144.21,-113.59,1556.06
hipCenter,89.67,-124.34,1556.86
lateralCondyle,99.17,-109.24,1127.97
lateralEpicondyle,114.74,-106.08,1154.05
lateralPosteriorCondyle,101.07,-79.24,1149.01
medialCondyle,46.87,-98.96,1127.84
medialEpicondyle,35.02,-97.43,1155.31
medialPosteriorCondyle,52.53,-70.76,1148.66
medialSulcus,36.47,-92.60,1152.53
midfemurCenter,103.88,-128.70,1353.82
whitesideReference,67.79,-128.18,1144.78
