hipCenter,94.98,138.42,-225.81
greaterTrochanter,136.76,150.15,-222.08
femoralCenter,93.70,140.31,-653.28
whitesideReference,95.39,119.77,-638.53
lateralCondyle,114.37,148.35,-659.26
medialCondyle,73.40,150.54,-663.09
lateralPosteriorCondyle,116.18,178.18,-638.41
medialPosteriorCondyle,65.90,176.67,-641.63
midfemurCenter,107.77,133.52,-434.22
PCLOrigin,86.57,156.69,-635.59
lateralEpicondyle,131.25,157.16,-633.57
medialSulcus,55.20,151.32,-642.63
medialEpicondyle,53.30,143.43,-639.00
