PCLOrigin,-79.16,-128.83,944.58
femoralCenter,-85.49,-149.21,923.90
greaterTrochanter,-158.61,-161.36,1368.79
hipCenter,-103.77,-165.58,1374.08
lateralCondyle,-109.28,-140.57,915.94
lateralEpicondyle,-132.62,-136.59,940.90
lateralPosteriorCondyle,-114.16,-110.43,940.44
medialCondyle,-58.39,-133.51,915.88
medialEpicondyle,-40.87,-140.34,947.63
medialPosteriorCondyle,-57.90,-104.71,942.46
medialSulcus,-42.26,-132.15,943.25
midfemurCenter,-121.58,-167.94,1156.87
whitesideReference,-86.44,-169.14,934.58
