PCLOrigin,-129.32,14.11,1033.92
femoralCenter,-144.58,-8.04,1017.72
greaterTrochanter,-172.34,48.41,1461.00
hipCenter,-118.31,24.63,1450.91
lateralCondyle,-169.45,5.69,1010.06
lateralEpicondyle,-182.72,11.46,1036.80
lateralPosteriorCondyle,-164.95,34.27,1033.40
medialCondyle,-115.53,2.06,1006.01
medialEpicondyle,-97.51,-5.26,1035.63
medialPosteriorCondyle,-110.34,31.41,1029.39
medialSulcus,-97.68,1.98,1030.97
midfemurCenter,-154.87,5.08,1242.74
whitesideReference,-147.05,-25.97,1034.89
