PCLOrigin,-64.79,-127.00,-593.12
femoralCenter,-71.83,-148.30,-614.76
greaterTrochanter,-145.27,-137.32,-190.57
hipCenter,-96.97,-142.13,-189.21
lateralCondyle,-94.00,-141.00,-621.75
lateralEpicondyle,-112.66,-138.90,-597.11
lateralPosteriorCondyle,-97.98,-110.73,-600.13
medialCondyle,-50.34,-131.91,-626.09
medialEpicondyle,-30.09,-134.67,-596.82
medialPosteriorCondyle,-50.64,-102.64,-601.95
medialSulcus,-32.52,-128.49,-599.89
midfemurCenter,-92.50,-154.06,-394.10
whitesideReference,-68.42,-168.13,-601.62
