hipCenter,-93.28,-1.84,1789.02
greaterTrochanter,-151.50,11.37,1796.26
femoralCenter,-135.54,-4.12,1332.38
whitesideReference,-141.29,-23.59,1349.30
lateralCondyle,-156.76,6.66,1328.06
medialCondyle,-107.04,-0.97,1321.51
lateralPosteriorCondyle,-154.34,37.60,1348.84
medialPosteriorCondyle,-101.76,28.94,1344.39
midfemurCenter,-137.34,-11.36,1571.49
PCLOrigin,-123.93,13.07,1354.72
lateralEpicondyle,-173.81,15.43,1355.96
medialSulcus,-88.41,0.88,1347.16
medialEpicondyle,-87.65,-5.77,1350.45
