landmark,x, y, z
PCLOrigin,-84.62,-106.91,-541.16
femoralCenter,-98.68,-128.54,-563.86
greaterTrochanter,-130.34,-109.15,-144.62
hipCenter,-89.98,-136.46,-156.22
lateralCondyle,-123.79,-120.69,-571.18
lateralEpicondyle,-139.90,-115.63,-543.86
lateralPosteriorCondyle,-124.63,-90.40,-547.34
medialCondyle,-69.20,-118.75,-574.19
medialEpicondyle,-53.79,-122.06,-544.29
medialPosteriorCondyle,-69.80,-88.95,-547.94
medialSulcus,-56.01,-116.25,-547.62
midfemurCenter,-115.91,-136.33,-352.45
whitesideReference,-97.70,-146.97,-552.96
