landmark,x, y, z
PCLOrigin,-113.83,-116.56,991.59
femoralCenter,-124.33,-140.56,968.40
greaterTrochanter,-144.70,-128.58,1404.84
hipCenter,-86.54,-134.76,1396.07
lateralCondyle,-149.77,-136.73,964.50
lateralEpicondyle,-168.31,-134.53,995.02
lateralPosteriorCondyle,-155.65,-105.13,989.16
medialCondyle,-100.18,-125.59,954.46
medialEpicondyle,-75.67,-123.79,984.59
medialPosteriorCondyle,-102.62,-91.70,982.00
medialSulcus,-79.57,-115.35,980.82
midfemurCenter,-123.14,-152.06,1188.53
whitesideReference,-117.95,-161.77,982.11
