landmark,x, y, z
hipCenter,-78.46,-25.37,1448.14
greaterTrochanter,-128.19,-12.91,1461.43
femoralCenter,-119.57,-25.22,1029.40
whitesideReference,-110.58,-48.85,1047.91
lateralCondyle,-140.41,-24.05,1026.00
medialCondyle,-95.86,-14.27,1018.50
lateralPosteriorCondyle,-145.34,5.73,1048.34
medialPosteriorCondyle,-98.26,17.89,1043.06
midfemurCenter,-117.41,-40.73,1248.49
PCLOrigin,-109.91,-3.15,1052.04
lateralEpicondyle,-157.78,-21.01,1053.19
medialSulcus,-80.04,-4.33,1044.26
medialEpicondyle,-78.32,-11.07,1047.96
