landmark,x, y, z
PCLOrigin,-80.7702,31.8219,1136.6824
femoralCenter,-93.3621,13.0114,1116.0123
greaterTrochanter,-132.1748,16.6813,1526.2719
hipCenter,-84.7213,5.3618,1519.0665
lateralCondyle,-113.8935,20.5354,1111.513
lateralEpicondyle,-127.2373,27.7833,1134.2065
lateralPosteriorCondyle,-111.5811,48.3553,1129.0258
medialCondyle,-68.2997,18.9857,1107.5047
medialEpicondyle,-52.6782391992142,17.1555257332604,1132.03760325942
medialPosteriorCondyle,-67.8185,46.7843,1127.7282
medialSulcus,-53.9846790466241,22.7338337979291,1129.80462185479
midfemurCenter,-109.5526,4.6197,1324.4932
whitesideReference,-95.1252,-4.0088,1127.028
