landmark,x, y, z
hipCenter,-101.3562,-49.422,846.434
greaterTrochanter,-151.0151,-22.8869,851.4287
femoralCenter,-97.319,-17.3471,429.8877
whitesideReference,-101.91805,-41.1628,443.7054
lateralCondyle,-118.0626,-8.5737,424.8917
medialCondyle,-69.04705,-17.33875,422.3856
lateralPosteriorCondyle,-112.61225,22.567,445.6599
medialPosteriorCondyle,-58.72815,12.1943,446.11305
midfemurCenter,-120.9726,-39.4207,619.25
PCLOrigin,-80.92375,-1.4492,452.9591
lateralEpicondyle,-132.66085,0.58585,448.8779
medialSulcus,-51.0437,-14.82595,446.3864
medialEpicondyle,-52.08215,-21.6239,449.5998
