landmark,x, y, z
hipCenter,-106.8125,-40.2106,949.9592
greaterTrochanter,-156.7208,-33.7106,948.4705
femoralCenter,-71.82005,-18.80875,489.50825
whitesideReference,-69.94385,-39.10905,500.15890
lateralCondyle,-97.23330,-19.11880,483.67000
medialCondyle,-48.45760,-6.39365,480.82160
lateralPosteriorCondyle,-103.59335,13.47810,504.85965
medialPosteriorCondyle,-53.71715,24.33970,505.80250
midfemurCenter,-83.04980,-32.35735,575.50000
PCLOrigin,-67.78745,2.60055,511.40555
lateralEpicondyle,-119.30985,-14.20395,507.96360
medialSulcus,-33.91490,2.58340,509.64825
medialEpicondyle,-30.46920,-5.09200,511.07630
